person_shakes_head,312
person_shaves_face,313
person_shoves_person,314
person_shrugs,315
person_sits_crisscross,460
person_sits_down,460
person_slaps_hands_on_thighs,316
person_snaps_fingers,317
person_sneezees into arm,318
person_sneezes_into_hand,319
person_somersaults,320
person_spills_on_floor,321
person_spills_on_table,322
person_spins_person_around,323
person_sprays_from_bottle,324
person_spreads_tablecloth,325
person_squats,326
person_squeezes_object,327
person_stands_up,461
person_stands_up_from_floor,461
person_steals_object,328
person_sticks_out_tongue,329
person_stirs_mug,330
person_stretches_arms_over_head,331
person_stretches_arms_to_side,332
person_stretches_back,333
person_strokes_chin,334
person_strokes_hair,335
person_stubs_toe,336
person_swats_bug,337
person_sweeps_floor,338
person_takes_clothes_from_closet,339
person_takes_clothes_from_dresser,340
person_takes_down_picture_frame,341
person_takes_down_smoke_detector,342
person_takes_medicine_pills,343
person_takes_object_from_backpack,344
person_takes_object_from_bag,345
person_takes_object_from_basket,346
person_takes_object_from_box,347
person_takes_object_from_cabinet,348
person_takes_object_from_kitchen_drawer,349
person_takes_object_from_microwave,350
person_takes_object_from_oven,351
person_takes_object_from_purse,352
person_takes_object_from_refrigerator,353
person_takes_object_from_toaster,354
person_takes_off_apron,355
person_takes_off_backpack,356
person_takes_off_belt,357
person_takes_off_boots,358
person_takes_off_earrings,359
person_takes_off_facemask,360
person_takes_off_glasses,361
person_takes_off_gloves,362
person_takes_off_hairtie,363
person_takes_off_hat,364
person_takes_off_headphones,365
person_takes_off_hoodie,366
person_takes_off_jacket,367
person_takes_off_necklace,368
person_takes_off_necktie,369
person_takes_off_pants,370
person_takes_off_ring,371
person_takes_off_scarf,372
person_takes_off_shirt,373
person_takes_off_shoes,374
person_takes_off_socks,375
person_takes_off_sunglasses,376
person_takes_off_wristwatch,377
person_takes_phone_from_pocket,378
person_takes_selfie,379
person_takes_selfie_with_person,380
person_talks_on_phone,381
person_talks_to_person,382
person_taps_object_with_finger,383
person_tears_paper,384
person_texts_on_phone,462
person_texts_on_phone_while_sitting,462
person_throws_object_into_air,385
person_throws_object_on_bed,386
person_throws_object_on_table,387
person_throws_object_to_dog,388
person_throws_object_to_ground,389
person_throws_object_to_person,390
person_tickles_person,391
person_ties_jacket_around_waist,392
person_touches_back_of_person,393
person_touches_earlobe,394
person_touches_face_of_person,395
person_transfers_object_to_person,463
person_trips_on_object_on_floor,396
person_trips_on_stair,397
person_tucks_in_shirt,398
person_turns_off_fan,399
person_turns_off_faucet,400
person_turns_off_lamp,401
person_turns_off_stovetop,402
person_turns_on_fan,403
person_turns_on_faucet,404
person_turns_on_lamp,405
person_turns_on_stovetop,406
person_twirls,407
person_unattaches_leash_from_dog,408
person_unbuttons_shirt,409
person_uncovers_friend_with_blanket,410
person_uncovers_with_bedsheets,411
person_uncovers_with_blanket,412
person_uncrates_dog,413
person_unfolds_blanket,414
person_unloads_box_onto_floor,415
person_unloads_box_onto_table,416
person_unloads_car,417
person_unloads_clothes_from_suitcase,418
person_unloads_clotheswasher,419
person_unloads_dishwasher,420
person_unloads_dryer,421
person_unlocks_door_with_keys,422
person_unplugs_from_electrical_socket,423
person_unscrews_lid_from_bottle,424
person_unties_jacket_around_waist,425
person_untucks_shirt,426
person_unzips_jacket,427
person_uses_bodyweight_scale,428
person_uses_television_remote,429
person_vacuums_carpet,430
person_vapes,431
person_walks,432
person_walks_around_car,433
person_walks_tiptoe,434
person_washes_dish,435
person_washes_face,436
person_washes_hands,437
person_washes_window,438
person_waters_houseplant,439
person_waves_at_person,440
person_waves_hand_over_object,441
person_wiggles_hips,442
person_wipes_mouth_with_napkin,443
person_wraps_box,444
person_yawns,445
person_zips_up_jacket,446
