person_puts_on_jacket,308
person_puts_on_necklace,309
person_puts_on_necktie,310
person_puts_on_pants,311
person_puts_on_ring,312
person_puts_on_scarf,313
person_puts_on_shirt,314
person_puts_on_shoes,315
person_puts_on_socks,316
person_puts_on_sunglasses,317
person_puts_on_wristwatch,318
person_puts_phone_into_pocket,319
person_puts_up_picture_frame,320
person_puts_up_smoke_detector,321
person_reads_book,322
person_reads_document,323
person_reads_magazine,324
person_reads_newspaper,325
person_removes_trashbag_from_trashcan,326
person_rides_bicycle,327
person_rubs_eyes,328
person_rubs_foot,329
person_rubs_neck,330
person_salutes,331
person_scratches_face,332
person_screws_lid_to_bottle,333
person_searches_in_backback,334
person_searches_in_bag,335
person_searches_in_box,336
person_searches_in_cabinet,337
person_searches_in_couch,338
person_searches_in_kitchen_drawer,339
person_searches_in_purse,340
person_searches_jewelry_box,341
person_searches_under_bed,342
person_searches_under_couch,343
person_sets_table,344
person_sets_upright_furniture,345
person_sets_upright_glass,346
person_shades_eyes,347
person_shakes_hand,348
person_shakes_head,349
person_shaves_face,350
person_shoves_person,351
person_shrugs,352
person_sits_crisscross,353
person_sits_down,354
person_slaps_hands_on_thighs,355
person_snaps_fingers,356
person_sneezees into arm,357
person_sneezes_into_hand,358
person_somersaults,359
person_spills_on_floor,360
person_spills_on_table,361
person_spins_person_around,362
person_sprays_from_bottle,363
person_spreads_tablecloth,364
person_squats,365
person_squeezes_object,366
person_stands_up,367
person_stands_up_from_floor,368
person_steals_object_from_person,369
person_sticks_out_tongue,370
person_stirs_mug,371
person_stretches_arms_over_head,372
person_stretches_arms_to_side,373
person_stretches_back,374
person_strokes_chin,375
person_strokes_hair,376
person_stubs_toe,377
person_swats_bug,378
person_sweeps_floor,379
person_takes_clothes_from_closet,380
person_takes_clothes_from_dresser,381
person_takes_down_picture_frame,382
person_takes_down_smoke_detector,383
person_takes_letters_from_mailbox,384
person_takes_medicine_pills,385
person_takes_object_from_backpack,386
person_takes_object_from_bag,387
person_takes_object_from_basket,388
person_takes_object_from_box,389
person_takes_object_from_cabinet,390
person_takes_object_from_kitchen_drawer,391
person_takes_object_from_microwave,392
person_takes_object_from_oven,393
person_takes_object_from_purse,394
person_takes_object_from_refrigerator,395
person_takes_object_from_toaster,396
person_takes_off_apron,397
person_takes_off_backpack,398
person_takes_off_belt,399
person_takes_off_boots,400
person_takes_off_earrings,401
person_takes_off_facemask,402
person_takes_off_glasses,403
person_takes_off_gloves,404
person_takes_off_hairtie,405
person_takes_off_hat,406
person_takes_off_headphones,407
person_takes_off_hoodie,408
person_takes_off_jacket,409
person_takes_off_necklace,410
person_takes_off_necktie,411
person_takes_off_pants,412
person_takes_off_ring,413
person_takes_off_scarf,414
person_takes_off_shirt,415
person_takes_off_shoes,416
person_takes_off_socks,417
person_takes_off_sunglasses,418
person_takes_off_wristwatch,419
person_takes_phone_from_pocket,420
person_takes_selfie,421
person_takes_selfie_with_person,422
person_talks_on_phone,423
person_talks_to_person,424
person_taps_object_with_finger,425
person_tears_paper,426
person_texts_on_phone,427
person_throws_object_into_air,428
person_throws_object_on_bed,429
person_throws_object_on_table,430
person_throws_object_to_dog,431
person_throws_object_to_ground,432
person_throws_object_to_person,433
person_tickles_person,434
person_ties_jacket_around_waist,435
person_touches_back_of_person,436
person_touches_earlobe,437
person_touches_face_of_person,438
person_transfers_object_to_person,439
person_trips_on_object_on_floor,440
person_trips_on_stair,441
person_tucks_in_shirt,442
person_turns_off_fan,443
person_turns_off_faucet,444
person_turns_off_lamp,445
person_turns_off_stovetop,446
person_turns_on_fan,447
person_turns_on_faucet,448
person_turns_on_lamp,449
person_turns_on_stovetop,450
person_twirls,451
person_unattaches_leash_from_dog,452
person_unbuttons_shirt,453
person_uncovers_friend_with_blanket,454
person_uncovers_with_bedsheets,455
person_uncovers_with_blanket,456
person_uncrates_dog,457
person_unfolds_blanket,458
person_unloads_box_onto_floor,459
person_unloads_box_onto_table,460
person_unloads_car,461
person_unloads_clothes_from_suitcase,462
person_unloads_clotheswasher,463
person_unloads_dishwasher,464
person_unloads_dryer,465
person_unlocks_door_with_keys,466
person_unplugs_from_electrical_socket,467
person_unscrews_lid_from_bottle,468
person_unties_jacket_around_waist,469
person_untucks_shirt,470
person_unzips_jacket,471
person_uses_bodyweight_scale,472
person_uses_television_remote,473
person_vacuums_carpet,474
person_vapes,475
person_walks,476
person_walks_around_car,477
person_walks_tiptoe,478
person_washes_dish,479
person_washes_face,480
person_washes_hands,481
person_washes_window,482
person_waters_houseplant,483
person_waves_at_person,484
person_waves_hand_over_object,485
person_wiggles_hips,486
person_wipes_mouth_with_napkin,487
person_wraps_box,488
person_yawns,489
person_zips_up_jacket,490
